longitude,latitude
-73.79815673828125,40.67097473144531
-73.82381439208984,40.723899841308594
-73.96381378173827,40.795509338378906
-73.9073715209961,40.773738861083984
-73.9141082763672,40.765037536621094
-73.8565902709961,40.8882064819336
-73.95967102050781,40.63726806640625
-73.94861602783203,40.790691375732415
-73.94300079345702,40.81642532348633
-73.95885467529298,40.7624397277832
-73.7856216430664,40.74504470825195
-73.83575439453125,40.70732116699219
-74.12470245361328,40.62437438964844
-73.87055969238281,40.768909454345696
-74.00225067138672,40.7264060974121
-73.69519805908203,40.683326721191406
-73.75940704345702,40.69101333618164
-74.01007843017578,40.72156143188477
-73.91402435302734,40.70936584472656
-73.76910400390625,40.67498016357422
-73.90502166748048,40.8538818359375
-73.82991790771484,40.73039627075195
-73.95223236083984,40.717681884765625
-73.94000244140625,40.820499420166016
-73.96833038330078,40.79207229614258
-73.98109436035155,40.74290466308594
-73.86268615722656,40.68676376342773
-73.90890502929686,40.64173889160156
-73.94450378417969,40.7794303894043
-74.00177001953125,40.70774459838867
-73.85623931884766,40.72433090209961
-73.9541015625,40.80390548706055
-73.95729064941406,40.73344039916992
-73.78294372558594,40.64882278442383
-73.9775161743164,40.75471496582031
-73.97374725341797,40.74395751953125
-73.9756317138672,40.79543685913085
-73.96160888671875,40.64677047729492
-73.92417907714845,40.763572692871094
-73.96991729736328,40.7880859375
-73.91685485839844,40.77091979980469
-73.97438049316406,40.67822647094727
-73.96331024169923,40.67469024658203
-73.97824096679686,40.77825927734375
-73.92376708984375,40.69615936279297
-73.97824859619139,40.60577774047852
-73.87044525146483,40.7736930847168
-74.01627349853516,40.70690155029297
-73.95469665527342,40.82329559326172
-73.9775390625,40.77437973022461
-73.95702362060547,40.80499649047852
-73.8899688720703,40.75119018554688
-73.93820953369139,40.58399200439453
-73.8334426879883,40.69149398803711
-73.8339614868164,40.713203430175774
-73.96958923339844,40.5974235534668
-73.90957641601562,40.6367416381836
-73.95266723632812,40.77670669555664
-73.9903564453125,40.771934509277344
-73.78900146484375,40.675159454345696
-73.94004821777344,40.81139755249024
-73.98933410644531,40.76316452026367
-73.96883392333984,40.69287872314453
-73.99834442138672,40.63935852050781
-73.96779632568358,40.80220031738281
-73.82524871826173,40.7340087890625
-73.9065704345703,40.7701416015625
-73.98234558105469,40.77983474731445
-73.8969497680664,40.64033508300781
-73.86685180664062,40.686256408691406
-73.96772003173827,40.67306900024415
-73.90425872802734,40.655540466308594
-73.93538665771484,40.59674453735352
-73.94815063476562,40.708320617675774
-73.88551330566406,40.7732048034668
-73.9234848022461,40.75887680053711
-73.94988250732422,40.77532577514648
-73.8339614868164,40.75823211669922
-73.9799575805664,40.728511810302734
-73.8853988647461,40.74139404296875
-73.89876556396483,40.66046142578125
-73.98162841796875,40.62601089477539
-73.955078125,40.718421936035156
-73.86941528320312,40.75678634643555
-73.77529907226562,40.77709197998047
-74.03155517578125,40.63648986816406
-73.82609558105469,40.74696350097656
-73.9537582397461,40.70918273925781
-73.73339080810547,40.73509979248047
-73.90721130371094,40.764068603515625
-73.99240112304686,40.75653076171875
-73.76821899414062,40.749061584472656
-73.94266510009766,40.66466522216797
-73.9312744140625,40.85695266723633
-73.78211212158203,40.72356033325195
-73.90084075927734,40.64073944091797
-73.97052001953125,40.79658126831055
-73.71814727783203,40.62001037597656
-73.86666107177734,40.855018615722656
-73.91895294189453,40.77407836914063
-73.99581146240234,40.759361267089844
-73.96048736572266,40.70746994018555
-73.9473876953125,40.80273818969727
-73.94210815429686,40.787105560302734
-73.99551391601562,40.73374557495117
-73.95018768310547,40.60327911376953
-73.90770721435547,40.6116943359375
-73.91126251220702,40.64382934570313
-73.99462127685547,40.75064086914063
-74.07569122314453,40.60281372070313
-73.79126739501955,40.71986389160156
-73.94939422607422,40.74038696289063
-73.91045379638672,40.66468048095703
-73.94766235351562,40.67419052124024
-73.9769515991211,40.7641716003418
-73.90550994873048,40.66627883911133
-73.95671081542969,40.780120849609375
-73.7950210571289,40.65803146362305
-73.9608383178711,40.62522888183594
-73.77616119384766,40.73755645751953
-73.80502319335938,40.73466110229492
-73.89874267578125,40.711158752441406
-73.93921661376955,40.66904830932617
-73.97901916503906,40.72185897827149
-73.91766357421875,40.8066291809082
-73.94402313232422,40.60627365112305
-73.84838104248048,40.72592544555664
-73.91515350341797,40.78269958496094
-73.98306274414062,40.767982482910156
-73.9284896850586,40.85113143920898
-73.87177276611328,40.72903060913085
-73.97637939453125,40.739761352539055
-73.78957366943358,40.59063720703125
-73.94696044921875,40.77167892456055
-73.97373962402342,40.737003326416016
-73.94100952148438,40.74678039550781
-73.8974609375,40.63592147827149
-73.94103240966798,40.67607116699219
-73.955810546875,40.62807083129883
-73.94293975830078,40.809246063232415
-73.91932678222656,40.809417724609375
-73.91383361816406,40.67967224121094
-73.98043060302734,40.66553115844727
-73.94076538085938,40.79921340942383
-73.92134857177734,40.77664184570313
-73.91796875,40.76435852050781
-73.98774719238281,40.66915893554688
-73.97347259521484,40.63835144042969
-73.88750457763672,40.762203216552734
-73.81543731689453,40.710762023925774
-74.01950073242188,40.63367080688477
-73.82344055175781,40.69524002075195
-73.98182678222656,40.73918914794922
-73.84194946289062,40.728118896484375
-73.97865295410156,40.74517059326172
-73.9748306274414,40.79027938842773
-73.97756958007811,40.73283767700195
-73.95784759521484,40.65745162963867
-73.94044494628906,40.61677169799805
-74.00516510009766,40.73717498779297
-73.9393310546875,40.84782409667969
-73.85945129394531,40.73519134521485
-73.91664123535155,40.817420959472656
-73.79695129394531,40.80854415893555
-73.96382904052734,40.69202041625977
-73.9674301147461,40.7076530456543
-73.92699432373048,40.76140594482422
-73.91336822509766,40.76921844482422
-73.92675018310547,40.69277572631836
-74.00435638427734,40.74784851074219
-73.97457122802734,40.74873352050781
-73.941650390625,40.62455368041992
-73.75206756591797,40.74350357055664
-73.94552612304686,40.66374969482422
-73.877197265625,40.881813049316406
-74.00000762939453,40.65532302856445
-74.02593994140625,40.636085510253906
-73.99224090576173,40.76395034790039
-73.90634155273438,40.88365173339844
-73.99122619628906,40.663738250732415
-73.9879379272461,40.66332244873047
-73.88389587402342,40.669532775878906
-73.94544219970702,40.808021545410156
-73.90441131591797,40.74168014526367
-73.96675872802734,40.67518997192383
-74.00559997558595,40.72549819946289
-73.94540405273438,40.660926818847656
-73.8230972290039,40.865989685058594
-73.9621353149414,40.71784973144531
-73.84169006347656,40.66070938110352
-73.9534683227539,40.791099548339844
-73.9867172241211,40.7559700012207
-73.9378890991211,40.85228729248047
-73.9240493774414,40.74480819702149
-73.85286712646483,40.73120880126953
-73.97345733642578,40.76311111450195
-73.98016357421875,40.82299041748047
-73.96507263183594,40.80440139770508
-73.98184967041014,40.77372360229492
-73.85281372070312,40.72685623168945
-73.90345001220702,40.745601654052734
-73.94406890869139,40.744930267333984
-73.98626708984375,40.74996566772461
-73.97691345214844,40.74781036376953
-73.95649719238281,40.72713088989258
-73.95914459228516,40.78328323364258
-73.9707489013672,40.76480102539063
-73.82620239257811,40.74324035644531
-73.9965286254883,40.71900177001953
-73.98237609863281,40.69152069091797
-73.96954345703125,40.62651062011719
-73.98377990722656,40.74214553833008
-74.00074005126955,40.682960510253906
-73.95166778564453,40.78221893310547
-73.97196197509766,40.75704956054688
-73.86056518554686,40.90080261230469
-74.00363159179686,40.68319320678711
-73.99541473388672,40.7440185546875
-73.9319839477539,40.85259628295898
-73.95082092285155,40.76966094970703
-73.94972991943358,40.73367309570313
-73.9959487915039,40.768775939941406
-73.95484161376955,40.76911163330078
-74.0036849975586,40.72240829467773
-73.92930603027344,40.848793029785156
-73.93839263916014,40.85580825805664
-73.98391723632812,40.773780822753906
-74.00962829589844,40.71635055541992
-73.80905151367188,40.72864532470703
-74.00373077392578,40.741920471191406
-73.92740631103516,40.70323181152344
-73.88531494140625,40.77070617675781
-73.82386016845702,40.66189956665039
-73.99447631835938,40.7380256652832
-73.94369506835938,40.835952758789055
-73.9385986328125,40.76030731201172
-73.90515899658203,40.896671295166016
-73.94786834716798,40.72053146362305
-73.90878295898438,40.76607131958008
-73.95189666748048,40.79890060424805
-73.97618865966798,40.74517440795898
-73.97518157958984,40.67356872558594
-73.93672180175781,40.70649337768555
-73.87749481201173,40.749183654785156
-73.95796203613281,40.77363967895508
-74.03456115722656,40.71446990966797
-73.80332946777344,40.705078125
-73.98974609375,40.62630462646485
-73.91995239257811,40.76052856445313
-73.95683288574219,40.74475860595703
-73.99224853515625,40.71203994750977
-73.97425842285155,40.75838851928711
-73.9787826538086,40.76668930053711
-73.9737777709961,40.628997802734375
-73.96437072753906,40.7552146911621
-73.7189712524414,40.72766494750977
-73.8528594970703,40.73345947265625
-73.94450378417969,40.82449340820313
-73.80208587646483,40.66023254394531
-73.96477508544923,40.764175415039055
-73.7215118408203,40.7794189453125
-73.99260711669923,40.74275207519531
-73.72178649902342,40.594913482666016
-73.88275146484375,40.75130081176758
-73.96444702148438,40.758079528808594
-73.97073364257811,40.672080993652344
-73.93950653076173,40.683780670166016
-73.80767822265625,40.7003288269043
-73.97119903564453,40.782958984375
-73.99507904052734,40.679931640625
-74.00719451904298,40.74138641357422
-73.77335357666014,40.76978302001953
-73.95342254638672,40.68969345092773
-73.93576049804686,40.665931701660156
-73.94635772705078,40.72636413574219
-73.96675872802734,40.68257141113281
-73.99597930908203,40.639556884765625
-73.98471069335938,40.75885391235352
-73.98135375976562,40.69710159301758
-73.82894897460938,40.76481628417969
-73.98531341552734,40.73881149291992
-73.88301086425781,40.580970764160156
-73.975830078125,40.77878189086913
-73.941650390625,40.77669525146485
-73.9178466796875,40.8696517944336
-73.760986328125,40.73991775512695
-74.07166290283203,40.664207458496094
-73.95060729980467,40.69969177246094
-73.9813003540039,40.77021026611328
-73.99549865722656,40.68334579467773
-73.92465209960938,40.79925155639648
-73.94416046142578,40.63893127441406
-74.01310729980467,40.70453643798828
-74.00910186767578,40.7264518737793
-73.87914276123048,40.75249862670898
-73.93926239013672,40.71598815917969
-73.97685241699219,40.78594970703125
-73.86572265625,40.751731872558594
-73.80068969726562,40.7599983215332
-73.9693603515625,40.676116943359375
-73.93583679199219,40.8537483215332
-73.98471069335938,40.711273193359375
-73.79959869384766,40.79496765136719
-73.9639892578125,40.672187805175774
-73.94577026367188,40.82788848876953
-74.01205444335938,40.67390823364258
-73.69554138183594,40.79755783081055
-73.95110321044923,40.7029685974121
-73.98137664794923,40.72512817382813
-73.8033905029297,40.7293357849121
-73.99061584472656,40.62405014038085
-73.81352996826173,40.72185134887695
-73.93546295166014,40.75139999389648
-73.80059051513672,40.730712890625
-73.9967041015625,40.695533752441406
-73.8720703125,40.755672454833984
-73.77976989746094,40.73577880859375
-73.92886352539062,40.81452941894531
-73.95579528808595,40.76446914672852
-73.96002960205078,40.81315994262695
-73.86846160888672,40.688640594482415
-73.98638153076173,40.67259979248047
-73.96221923828125,40.80583953857422
-74.0072250366211,40.72336196899415
-73.8465805053711,40.72370529174805
-73.98721313476562,40.72242736816406
-73.9793701171875,40.66759490966797
-73.94877624511719,40.66443634033203
-73.96073150634766,40.77996063232422
-73.93742370605469,40.689247131347656
-73.98249053955078,40.74935150146485
-73.9205093383789,40.882999420166016
-73.78457641601562,40.741172790527344
-73.88168334960938,40.74483108520508
-74.00371551513672,40.72939682006836
-73.98915100097656,40.74842834472656
-73.9241943359375,40.771766662597656
-73.92457580566406,40.67387771606445
-73.96870422363281,40.80006408691406
-73.96583557128906,40.79331588745117
-73.99439239501955,40.748531341552734
-73.78644561767578,40.72175979614258
-73.88923645019531,40.72244262695313
-73.9632568359375,40.77419662475585
-73.89476013183594,40.748130798339844
-73.92161560058594,40.76263427734375
-74.00138092041014,40.731758117675774
-73.91079711914062,40.7470817565918
-73.97183990478516,40.78554916381836
-73.96776580810547,40.63889694213867
-73.78074645996094,40.71348571777344
-73.916015625,40.75994873046875
-73.9490966796875,40.714031219482415
-73.98192596435547,40.74727249145508
-73.96109008789062,40.70208358764648
-73.97081756591797,40.79867935180664
-73.9925308227539,40.759441375732415
-73.9512176513672,40.78021240234375
-73.95556640625,40.784568786621094
-73.97262573242188,40.675819396972656
-73.96450805664062,40.76036834716797
-74.01271057128906,40.65108871459961
-73.90572357177734,40.74699783325195
-73.779052734375,40.71974563598633
-73.96503448486328,40.766765594482415
-73.92784118652342,40.864837646484375
-73.98548889160156,40.66712188720703
-73.97866821289062,40.72446060180664
-74.01610565185547,40.71477890014648
-73.85952758789062,40.57534790039063
-73.973388671875,40.643409729003906
-74.00787353515625,40.63447570800781
-73.89604949951173,40.75450134277344
-73.78278350830078,40.646751403808594
-73.92556762695312,40.7665901184082
-73.95271301269531,40.61141586303711
-73.9135208129883,40.62210083007813
-73.74019622802734,40.78974151611328
-73.90076446533203,40.745918273925774
-73.8001937866211,40.7269401550293
-73.97943115234375,40.749610900878906
-73.95301818847656,40.728248596191406
-74.00711059570312,40.71454620361328
-73.78296661376955,40.909534454345696
-73.83016204833984,40.68489074707031
-73.89409637451173,40.7025260925293
-73.9246597290039,40.86412811279297
-73.93058013916014,40.75298690795898
-73.85711669921875,40.727272033691406
-73.93443298339844,40.84598922729492
-73.93892669677734,40.66572952270508
-73.94489288330078,40.707420349121094
-73.96405029296875,40.644439697265625
-73.92769622802734,40.6143798828125
-73.87613677978516,40.77001190185547
-73.97498321533203,40.792747497558594
-73.96891021728516,40.79431915283203
-73.76484680175781,40.660888671875
-73.96118927001955,40.66437911987305
-73.9701614379883,40.76712417602539
-73.87107849121094,40.710540771484375
-73.88667297363281,40.704246520996094
-73.72547912597656,40.76616668701172
-73.97827911376955,40.69607543945313
-73.93346405029298,40.69655227661133
-73.83036804199219,40.760250091552734
-74.00048828125,40.74245834350585
-73.74766540527342,40.6994743347168
-74.00507354736328,40.71918869018555
-73.99149322509766,40.694068908691406
-73.96269226074219,40.79946517944336
-73.961669921875,40.68796157836913
-73.88107299804686,40.68054962158203
-73.93871307373048,40.849952697753906
-73.90086364746094,40.63121032714844
-73.93111419677734,40.764930725097656
-73.91690063476562,40.834327697753906
-73.94986724853516,40.82708740234375
-73.81156158447266,40.780311584472656
-73.9847412109375,40.69657516479492
-73.90774536132812,40.85220336914063
-73.98770141601562,40.731781005859375
-73.97209930419923,40.79455947875977
-73.9425277709961,40.81391143798828
-73.91962432861328,40.86479949951172
-73.8435287475586,40.8526725769043
-73.9425277709961,40.71915817260742
-73.90269470214845,40.89140319824219
-73.98586273193358,40.7777099609375
-73.94336700439453,40.76897048950195
-73.96923828125,40.63598251342773
-73.96662139892578,40.75353240966797
-73.90828704833984,40.856800079345696
-73.88435363769531,40.75532913208008
-73.97930908203125,40.74052429199219
-73.9485092163086,40.72263717651367
-73.89907836914062,40.82611083984375
-73.86693572998048,40.83985137939453
-73.96167755126955,40.755706787109375
-73.82317352294923,40.86350631713867
-73.92070770263672,40.75704574584961
-74.0113525390625,40.70779037475585
-73.87158203125,40.73151779174805
-73.79779052734375,40.72918319702149
-73.79876708984375,40.77117538452149
-73.96775817871094,40.61151885986328
-73.88713836669923,40.85614013671875
-73.95610809326173,40.60765838623047
-73.89525604248048,40.724403381347656
-74.0103988647461,40.60417556762695
-73.97001647949219,40.594402313232415
-73.77399444580078,40.73320770263672
-73.96004486083984,40.628700256347656
-74.00736999511719,40.70512008666992
-73.77405548095702,40.765640258789055
-73.9505386352539,40.6761131286621
-74.01193237304686,40.71508407592773
-74.01073455810547,40.7236442565918
-74.00299072265625,40.744361877441406
-73.92196655273438,40.74596786499024
-73.95201873779298,40.71318054199219
-73.86961364746094,40.762996673583984
-73.99755859375,40.72303771972656
-73.83448028564453,40.71807098388672
-73.87197875976562,40.77141952514648
-73.71813201904298,40.740081787109375
-73.81109619140625,40.728851318359375
-73.9210433959961,40.702800750732415
-73.98991394042969,40.66757583618164
-74.0128173828125,40.70193099975585
-73.91040802001955,40.892051696777344
-73.95732116699219,40.70817947387695
-73.76604461669923,40.68711853027344
-73.9653091430664,40.67903137207031
-73.95571899414062,40.697261810302734
-73.94135284423827,40.75190353393555
-73.94837951660156,40.67156982421875
-73.99588012695312,40.741119384765625
-73.84629821777344,40.68297576904297
-73.95893096923827,40.69922637939453
-73.89559173583984,40.74045181274415
-73.90543365478516,40.8201560974121
-73.9753646850586,40.769981384277344
-73.98899841308595,40.72917938232422
-73.95478820800781,40.63254928588867
-73.8831558227539,40.68147659301758
-73.92959594726562,40.699798583984375
-73.9880599975586,40.72000122070313
-73.95185089111328,40.7321891784668
-73.90743255615234,40.76039123535156
-74.00543975830078,40.74578094482422
-73.95484161376955,40.8067626953125
-73.97019958496094,40.611778259277344
-74.01447296142578,40.71798324584961
-73.82862091064453,40.70375061035156
-73.98606109619139,40.71570587158203
-73.94475555419923,40.69518661499024
-73.99760437011719,40.74338150024415
-73.97270965576173,40.75474548339844
-73.9808578491211,40.78676986694336
-73.73184204101562,40.62716674804688
-73.98030853271484,40.77911376953125
-73.88494110107422,40.74896240234375
-73.9830093383789,40.73482131958008
-73.91163635253906,40.7500114440918
-73.92111206054686,40.74066925048828
-74.01014709472656,40.70566940307617
-73.9512176513672,40.65779113769531
-73.96200561523438,40.71336364746094
-73.97029113769531,40.74917984008789
-73.9623489379883,40.81024932861328
-73.98689270019531,40.77012634277344
-73.9327621459961,40.69904708862305
-73.87258911132812,40.76861572265625
-73.95921325683594,40.7197265625
-73.9289321899414,40.69247817993164
-73.91710662841797,40.682029724121094
-74.0008544921875,40.75759887695313
-73.93568420410156,40.68645858764648
-73.90070343017578,40.75468063354492
-73.9988021850586,40.64462661743164
-73.94627380371094,40.773780822753906
-73.94757843017578,40.7285385131836
-73.98888397216798,40.76031494140625
-74.0091094970703,40.73049545288085
-73.98739624023438,40.58535385131836
-73.93888092041014,40.7256965637207
-73.85948181152342,40.72885513305664
-73.73844909667969,40.798912048339844
-73.91943359375,40.69348907470703
-73.96735382080078,40.852298736572266
-73.97510528564453,40.75340270996094
-74.0292739868164,40.632545471191406
-73.96781158447266,40.69602966308594
-73.82127380371094,40.72758865356445
-73.9576873779297,40.6709098815918
-73.97278594970702,40.651363372802734
-73.92945861816406,40.68260955810547
-73.82083892822266,40.71733856201172
-73.93900299072266,40.621280670166016
-73.8915786743164,40.769142150878906
-73.94291687011719,40.66208267211913
-73.91598510742188,40.69994354248047
-73.94551086425781,40.59918975830078
-73.90789031982422,40.701114654541016
-74.00078582763672,40.7358512878418
-73.91226196289062,40.61067962646485
-73.84413146972656,40.75712966918945
-73.83345031738281,40.74544143676758
-73.73536682128906,40.65756607055664
-73.91348266601562,40.88911056518555
-73.90611267089844,40.75517654418945
-73.8399887084961,40.858829498291016
-73.98043060302734,40.736778259277344
-73.89678192138672,40.88207626342773
-73.94802856445312,40.6891975402832
-73.777587890625,40.91139221191406
-73.74786376953125,40.676700592041016
-73.83490753173827,40.7160530090332
-73.91687774658203,40.7492790222168
-73.83733367919923,40.72064971923828
-73.79077911376955,40.734657287597656
-73.95043182373048,40.79500198364258
-73.86692810058595,40.76749038696289
-73.73300170898438,40.72665023803711
-73.98345947265625,40.72628402709961
-73.95064544677734,40.81238555908203
-73.95085906982422,40.684654235839844
-73.79051971435547,40.64401626586913
-73.82874298095702,40.73740768432617
-73.93218231201173,40.79467010498047
-73.98114013671875,40.68341445922852
-73.96685791015625,40.78900146484375
-73.96991729736328,40.83504104614258
-73.99282836914062,40.66007614135742
-73.9972915649414,40.75558090209961
-73.93763732910156,40.75151824951172
-73.94893646240234,40.743568420410156
-73.98725128173827,40.7529411315918
-73.97718811035155,40.78998947143555
-73.91392517089844,40.69182968139648
